X_numpy,opp1 hands,opp2 hands,opp3 hands,opp1_waiting_yes,opp1_waiting_no,opp2_waiting_yes,opp2_waiting_no,opp3_waiting_yes,opp3_waiting_no,effect1,effect2,effect3
train36373,,,,0,1,1,0,0,1,,,
train36374,,,,0,1,1,0,1,0,,,
train36375,,,,0,1,1,0,1,0,,,
train36376,,,,0,1,0,1,0,1,,,
train36377,,,,0,1,0,1,0,1,,,
train36378,,,,0,1,0,1,0,1,,,
train36379,,,,0,1,0,1,0,1,,,
train36380,,,,0,1,0,1,0,1,,,
train36381,,,,0,1,0,1,0,1,,,
train36382,,,,0,1,0,1,0,1,,,
train36383,,,,0,1,0,1,0,1,,,
train36384,,,,1,0,0,1,0,1,,,
train36385,,,,1,0,0,1,0,1,,,
train36386,,,,1,0,0,1,1,0,,,
train36387,,,,1,0,1,0,1,0,,,
train36388,,,,1,0,1,0,0,1,,,
train36389,,,,1,0,1,0,0,1,,,
train36390,,,,1,0,1,0,0,1,,,
train36391,,,,1,0,1,0,1,0,,,
train36392,,,,1,0,1,0,0,1,,,
train36393,,,,1,0,1,0,1,0,,,
train36394,,,,1,0,1,0,1,0,,,
train36395,,,,1,0,1,0,1,0,,,
train36396,,,,0,1,1,0,1,0,,,
train36397,,,,0,1,1,0,1,0,,,
train36398,,,,1,0,1,0,1,0,,,
train36399,,,,1,0,1,0,1,0,,,
train36400,,,,1,0,0,1,0,1,,,
train36401,,,,1,0,0,1,0,1,,,
train36402,,,,1,0,0,1,0,1,,,
train36403,,,,1,0,0,1,0,1,,,
train36404,,,,0,1,1,0,0,1,,,
train36405,,,,1,0,1,0,0,1,,,
train36406,,,,1,0,1,0,0,1,,,
train36407,,,,1,0,1,0,0,1,,,
train36408,,,,0,1,0,1,0,1,,,
train36409,,,,0,1,0,1,0,1,,,
train36410,,,,1,0,1,0,1,0,,,
train36411,,,,1,0,1,0,1,0,,,
train36412,,,,0,1,0,1,0,1,,,
train36413,,,,0,1,0,1,0,1,,,
train36414,,,,0,1,1,0,1,0,,,
train36415,,,,0,1,1,0,1,0,,,
train36416,,,,0,1,0,1,0,1,,,
train36417,,,,0,1,1,0,0,1,,,
train36418,,,,0,1,1,0,1,0,,,
train36419,,,,1,0,1,0,1,0,,,
train36420,,,,1,0,0,1,0,1,,,
train36421,,,,1,0,0,1,1,0,,,
train36422,,,,1,0,0,1,1,0,,,
train36423,,,,1,0,1,0,1,0,,,
train36424,,,,0,1,1,0,0,1,,,
train36425,,,,0,1,1,0,0,1,,,
train36426,,,,1,0,1,0,0,1,,,
train36427,,,,1,0,1,0,0,1,,,
train36428,,,,1,0,0,1,1,0,,,
train36429,,,,1,0,0,1,0,1,,,
train36430,,,,1,0,0,1,1,0,,,
train36431,,,,1,0,0,1,1,0,,,
train36432,,,,0,1,0,1,0,1,,,
train36433,,,,0,1,0,1,0,1,,,
train36434,,,,0,1,0,1,0,1,,,
train36435,,,,0,1,0,1,0,1,,,
train36436,,,,0,1,0,1,0,1,,,
train36437,,,,1,0,0,1,0,1,,,
train36438,,,,1,0,0,1,0,1,,,
train36439,,,,1,0,0,1,0,1,,,
train36440,,,,0,1,1,0,0,1,,,
train36441,,,,0,1,1,0,0,1,,,
train36442,,,,1,0,0,1,0,1,,,
train36443,,,,1,0,0,1,1,0,,,
train36444,,,,0,1,0,1,1,0,,,
train36445,,,,0,1,0,1,1,0,,,
train36446,,,,0,1,1,0,0,1,,,
train36447,,,,0,1,1,0,0,1,,,
train36448,,,,0,1,0,1,0,1,,,
train36449,,,,0,1,0,1,0,1,,,
train36450,,,,0,1,0,1,1,0,,,
train36451,,,,0,1,0,1,1,0,,,
train36452,,,,0,1,0,1,1,0,,,
train36453,,,,0,1,0,1,1,0,,,
train36454,,,,0,1,1,0,1,0,,,
train36455,,,,0,1,1,0,1,0,,,
train36456,,,,1,0,0,1,0,1,,,
train36457,,,,1,0,0,1,0,1,,,
train36458,,,,1,0,0,1,1,0,,,
train36459,,,,1,0,0,1,1,0,,,
train36460,,,,1,0,1,0,0,1,,,
train36461,,,,1,0,1,0,0,1,,,
train36462,,,,1,0,1,0,0,1,,,
train36463,,,,1,0,1,0,1,0,,,
train36464,,,,0,1,1,0,1,0,,,
train36465,,,,0,1,1,0,1,0,,,
train36466,,,,1,0,1,0,1,0,,,
train36467,,,,1,0,1,0,1,0,,,
train36468,,,,1,0,1,0,0,1,,,
train36469,,,,1,0,1,0,0,1,,,
train36470,,,,1,0,1,0,0,1,,,
train36471,,,,1,0,1,0,0,1,,,
train36472,,,,1,0,0,1,0,1,,,
train36473,,,,1,0,0,1,0,1,,,
train36474,,,,1,0,0,1,0,1,,,
train36475,,,,1,0,1,0,0,1,,,
train36476,,,,0,1,1,0,0,1,,,
train36477,,,,0,1,1,0,0,1,,,
train36478,,,,0,1,1,0,0,1,,,
train36479,,,,0,1,1,0,1,0,,,
train36480,,,,0,1,0,1,0,1,,,
train36481,,,,0,1,0,1,0,1,,,
train36482,,,,0,1,0,1,0,1,,,
train36483,,,,1,0,0,1,0,1,,,
train36484,,,,0,1,0,1,1,0,,,
train36485,,,,0,1,0,1,1,0,,,
train36486,,,,0,1,0,1,1,0,,,
train36487,,,,0,1,0,1,1,0,,,
train36488,,,,0,1,0,1,1,0,,,
train36489,,,,1,0,0,1,1,0,,,
train36490,,,,0,1,1,0,1,0,,,
train36491,,,,0,1,1,0,1,0,,,
train36492,,,,1,0,0,1,0,1,,,
train36493,,,,1,0,1,0,0,1,,,
train36494,,,,1,0,0,1,1,0,,,
train36495,,,,1,0,0,1,1,0,,,
train36496,,,,0,1,0,1,0,1,,,
train36497,,,,0,1,0,1,0,1,,,
train36498,,,,0,1,0,1,0,1,,,
train36499,,,,0,1,0,1,0,1,,,
train36500,,,,0,1,0,1,1,0,,,
train36501,,,,0,1,0,1,1,0,,,
train36502,,,,0,1,0,1,1,0,,,
train36503,,,,0,1,0,1,1,0,,,
train36504,,,,1,0,0,1,1,0,,,
train36505,,,,1,0,0,1,1,0,,,
train36506,,,,1,0,0,1,1,0,,,
train36507,,,,1,0,1,0,1,0,,,
train36508,,,,0,1,1,0,0,1,,,
train36509,,,,0,1,1,0,0,1,,,
train36510,,,,0,1,1,0,0,1,,,
train36511,,,,1,0,1,0,0,1,,,
train36512,,,,0,1,1,0,0,1,,,
train36513,,,,0,1,1,0,0,1,,,
train36514,,,,0,1,1,0,0,1,,,
train36515,,,,0,1,1,0,0,1,,,
train36516,,,,0,1,0,1,0,1,,,
train36517,,,,1,0,0,1,0,1,,,
train36518,,,,1,0,0,1,0,1,,,
train36519,,,,1,0,0,1,0,1,,,
train36520,,,,0,1,0,1,0,1,,,
train36521,,,,0,1,0,1,0,1,,,
train36522,,,,0,1,1,0,0,1,,,
train36523,,,,1,0,1,0,0,1,,,
train36524,,,,0,1,0,1,0,1,,,
train36525,,,,0,1,0,1,0,1,,,
train36526,,,,1,0,1,0,1,0,,,
train36527,,,,1,0,1,0,1,0,,,
train36528,,,,1,0,0,1,0,1,,,
train36529,,,,1,0,0,1,0,1,,,
train36530,,,,1,0,1,0,0,1,,,
train36531,,,,1,0,1,0,0,1,,,
train36532,,,,1,0,1,0,0,1,,,
train36533,,,,1,0,1,0,0,1,,,
train36534,,,,1,0,1,0,1,0,,,
train36535,,,,1,0,1,0,1,0,,,
train36536,,,,0,1,0,1,0,1,,,
train36537,,,,0,1,0,1,0,1,,,
train36538,,,,0,1,0,1,0,1,,,
train36539,,,,0,1,0,1,0,1,,,
train36540,,,,1,0,0,1,0,1,,,
train36541,,,,1,0,0,1,0,1,,,
train36542,,,,1,0,0,1,0,1,,,
train36543,,,,1,0,0,1,0,1,,,
train36544,,,,1,0,1,0,1,0,,,
train36545,,,,1,0,1,0,1,0,,,
train36546,,,,1,0,1,0,1,0,,,
train36547,,,,1,0,1,0,1,0,,,
train36548,,,,1,0,1,0,1,0,,,
train36549,,,,1,0,1,0,1,0,,,
train36550,,,,1,0,1,0,1,0,,,
train36551,,,,1,0,1,0,1,0,,,
train36552,,,,0,1,0,1,1,0,,,
train36553,,,,0,1,0,1,1,0,,,
train36554,,,,0,1,0,1,1,0,,,
train36555,,,,0,1,1,0,1,0,,,
train36556,,,,1,0,0,1,0,1,,,
train36557,,,,1,0,0,1,0,1,,,
train36558,,,,1,0,0,1,1,0,,,
train36559,,,,1,0,0,1,1,0,,,
train36560,,,,0,1,0,1,0,1,,,
train36561,,,,0,1,0,1,0,1,,,
train36562,,,,0,1,0,1,1,0,,,
train36563,,,,0,1,0,1,1,0,,,
train36564,,,,0,1,0,1,0,1,,,
train36565,,,,0,1,0,1,0,1,,,
train36566,,,,0,1,0,1,0,1,,,
train36567,,,,1,0,0,1,0,1,,,
train36568,,,,0,1,0,1,0,1,,,
train36569,,,,0,1,0,1,0,1,,,
train36570,,,,0,1,0,1,0,1,,,
train36571,,,,0,1,0,1,0,1,,,
train36572,,,,0,1,0,1,1,0,,,
train36573,,,,0,1,0,1,1,0,,,
train36574,,,,0,1,0,1,1,0,,,
train36575,,,,0,1,0,1,1,0,,,
train36576,,,,1,0,0,1,0,1,,,
train36577,,,,1,0,1,0,0,1,,,
train36578,,,,1,0,1,0,0,1,,,
train36579,,,,1,0,1,0,0,1,,,
train36580,,,,0,1,0,1,0,1,,,
train36581,,,,1,0,0,1,0,1,,,
train36582,,,,1,0,0,1,0,1,,,
train36583,,,,1,0,0,1,0,1,,,
train36584,,,,1,0,1,0,0,1,,,
train36585,,,,1,0,1,0,0,1,,,
train36586,,,,1,0,1,0,0,1,,,
train36587,,,,1,0,1,0,0,1,,,
train36588,,,,1,0,0,1,1,0,,,
train36589,,,,1,0,0,1,1,0,,,
train36590,,,,1,0,0,1,1,0,,,
train36591,,,,1,0,0,1,1,0,,,
train36592,,,,0,1,1,0,0,1,,,
train36593,,,,1,0,1,0,0,1,,,
train36594,,,,1,0,1,0,0,1,,,
train36595,,,,1,0,1,0,0,1,,,
train36596,,,,0,1,0,1,1,0,,,
train36597,,,,0,1,1,0,1,0,,,
train36598,,,,0,1,1,0,1,0,,,
train36599,,,,0,1,1,0,1,0,,,
train36600,,,,0,1,0,1,0,1,,,
train36601,,,,0,1,0,1,0,1,,,
train36602,,,,0,1,0,1,0,1,,,
train36603,,,,0,1,0,1,0,1,,,
train36604,,,,0,1,0,1,0,1,,,
train36605,,,,0,1,0,1,0,1,,,
train36606,,,,0,1,0,1,1,0,,,
train36607,,,,0,1,0,1,1,0,,,
train36608,,,,0,1,1,0,1,0,,,
train36609,,,,1,0,1,0,1,0,,,
train36610,,,,1,0,1,0,1,0,,,
train36611,,,,1,0,1,0,1,0,,,
train36612,,,,0,1,1,0,1,0,,,
train36613,,,,0,1,1,0,1,0,,,
train36614,,,,1,0,1,0,1,0,,,
train36615,,,,1,0,1,0,1,0,,,
train36616,,,,0,1,1,0,1,0,,,
train36617,,,,0,1,1,0,1,0,,,
train36618,,,,0,1,1,0,1,0,,,
train36619,,,,0,1,1,0,1,0,,,
train36620,,,,0,1,0,1,1,0,,,
train36621,,,,0,1,0,1,1,0,,,
train36622,,,,0,1,0,1,1,0,,,
train36623,,,,0,1,0,1,1,0,,,
train36624,,,,0,1,0,1,0,1,,,
train36625,,,,0,1,1,0,1,0,,,
train36626,,,,0,1,1,0,1,0,,,
train36627,,,,0,1,1,0,1,0,,,
train36628,,,,0,1,0,1,0,1,,,
train36629,,,,0,1,0,1,0,1,,,
train36630,,,,1,0,1,0,0,1,,,
train36631,,,,1,0,1,0,0,1,,,
train36632,,,,0,1,0,1,0,1,,,
train36633,,,,0,1,0,1,0,1,,,
train36634,,,,0,1,0,1,0,1,,,
train36635,,,,1,0,0,1,0,1,,,
train36636,,,,0,1,0,1,0,1,,,
train36637,,,,0,1,0,1,0,1,,,
train36638,,,,0,1,0,1,0,1,,,
train36639,,,,0,1,0,1,0,1,,,
train36640,,,,0,1,0,1,0,1,,,
train36641,,,,0,1,0,1,0,1,,,
train36642,,,,0,1,0,1,1,0,,,
train36643,,,,0,1,0,1,1,0,,,
train36644,,,,0,1,0,1,0,1,,,
train36645,,,,0,1,0,1,1,0,,,
train36646,,,,0,1,1,0,1,0,,,
train36647,,,,0,1,1,0,1,0,,,
train36648,,,,0,1,0,1,0,1,,,
train36649,,,,0,1,0,1,0,1,,,
train36650,,,,0,1,0,1,0,1,,,
train36651,,,,0,1,0,1,0,1,,,
train36652,,,,0,1,0,1,0,1,,,
train36653,,,,0,1,0,1,0,1,,,
train36654,,,,0,1,0,1,0,1,,,
train36655,,,,1,0,0,1,0,1,,,
train36656,,,,0,1,0,1,1,0,,,
train36657,,,,1,0,0,1,1,0,,,
train36658,,,,1,0,1,0,1,0,,,
train36659,,,,1,0,1,0,1,0,,,
train36660,,,,0,1,0,1,0,1,,,
train36661,,,,1,0,1,0,0,1,,,
train36662,,,,1,0,1,0,1,0,,,
train36663,,,,1,0,1,0,1,0,,,
train36664,,,,0,1,0,1,1,0,,,
train36665,,,,0,1,0,1,1,0,,,
train36666,,,,0,1,0,1,1,0,,,
train36667,,,,1,0,1,0,1,0,,,
train36668,,,,0,1,0,1,0,1,,,
train36669,,,,0,1,0,1,0,1,,,
train36670,,,,0,1,0,1,0,1,,,
train36671,,,,0,1,1,0,1,0,,,
train36672,,,,1,0,1,0,0,1,,,
train36673,,,,1,0,1,0,0,1,,,
train36674,,,,1,0,1,0,0,1,,,
train36675,,,,1,0,1,0,0,1,,,
train36676,,,,1,0,0,1,0,1,,,
train36677,,,,1,0,0,1,1,0,,,
train36678,,,,1,0,0,1,1,0,,,
train36679,,,,1,0,0,1,1,0,,,
train36680,,,,0,1,1,0,0,1,,,
train36681,,,,1,0,1,0,0,1,,,
train36682,,,,1,0,1,0,0,1,,,
train36683,,,,1,0,1,0,0,1,,,
train36684,,,,1,0,1,0,1,0,,,
train36685,,,,1,0,1,0,1,0,,,
train36686,,,,1,0,1,0,1,0,,,
train36687,,,,1,0,1,0,1,0,,,
train36688,,,,0,1,0,1,0,1,,,
train36689,,,,0,1,0,1,0,1,,,
train36690,,,,0,1,1,0,0,1,,,
train36691,,,,0,1,1,0,1,0,,,
train36692,,,,0,1,0,1,0,1,,,
train36693,,,,0,1,0,1,0,1,,,
train36694,,,,0,1,0,1,1,0,,,
train36695,,,,0,1,0,1,1,0,,,
train36696,,,,0,1,0,1,0,1,,,
train36697,,,,0,1,0,1,0,1,,,
train36698,,,,0,1,0,1,0,1,,,
train36699,,,,0,1,0,1,0,1,,,
train36700,,,,0,1,0,1,0,1,,,
train36701,,,,0,1,0,1,0,1,,,
train36702,,,,0,1,0,1,0,1,,,
train36703,,,,1,0,0,1,0,1,,,
train36704,,,,0,1,1,0,0,1,,,
train36705,,,,1,0,1,0,0,1,,,
train36706,,,,0,1,1,0,0,1,,,
train36707,,,,0,1,1,0,0,1,,,
train36708,,,,1,0,0,1,1,0,,,
train36709,,,,1,0,0,1,1,0,,,
train36710,,,,1,0,0,1,1,0,,,
train36711,,,,1,0,0,1,1,0,,,
train36712,,,,0,1,0,1,0,1,,,
train36713,,,,1,0,0,1,0,1,,,
train36714,,,,1,0,0,1,1,0,,,
train36715,,,,1,0,0,1,1,0,,,
train36716,,,,0,1,0,1,0,1,,,
train36717,,,,0,1,0,1,0,1,,,
train36718,,,,0,1,1,0,0,1,,,
train36719,,,,0,1,1,0,0,1,,,
train36720,,,,1,0,1,0,1,0,,,
train36721,,,,1,0,1,0,1,0,,,
train36722,,,,1,0,1,0,1,0,,,
train36723,,,,1,0,1,0,1,0,,,
train36724,,,,1,0,1,0,1,0,,,
train36725,,,,1,0,1,0,1,0,,,
train36726,,,,1,0,1,0,1,0,,,
train36727,,,,1,0,1,0,1,0,,,
train36728,,,,0,1,0,1,0,1,,,
train36729,,,,0,1,0,1,0,1,,,
train36730,,,,0,1,0,1,0,1,,,
train36731,,,,0,1,0,1,0,1,,,
train36732,,,,0,1,0,1,0,1,,,
train36733,,,,0,1,0,1,0,1,,,
train36734,,,,0,1,0,1,0,1,,,
train36735,,,,0,1,0,1,1,0,,,
train36736,,,,0,1,1,0,0,1,,,
train36737,,,,0,1,1,0,0,1,,,
train36738,,,,0,1,1,0,0,1,,,
train36739,,,,0,1,1,0,0,1,,,
train36740,,,,0,1,0,1,1,0,,,
train36741,,,,1,0,0,1,1,0,,,
train36742,,,,1,0,0,1,1,0,,,
train36743,,,,1,0,0,1,1,0,,,
train36744,,,,0,1,0,1,0,1,,,
train36745,,,,0,1,0,1,0,1,,,
train36746,,,,0,1,1,0,0,1,,,
train36747,,,,0,1,1,0,1,0,,,
train36748,,,,0,1,0,1,0,1,,,
train36749,,,,0,1,0,1,0,1,,,
train36750,,,,0,1,0,1,1,0,,,
train36751,,,,0,1,0,1,1,0,,,
train36752,,,,0,1,1,0,1,0,,,
train36753,,,,1,0,1,0,1,0,,,
train36754,,,,1,0,1,0,1,0,,,
train36755,,,,1,0,1,0,1,0,,,
train36756,,,,1,0,1,0,1,0,,,
train36757,,,,1,0,1,0,1,0,,,
train36758,,,,1,0,1,0,1,0,,,
train36759,,,,1,0,1,0,1,0,,,
train36760,,,,0,1,1,0,0,1,,,
train36761,,,,0,1,1,0,0,1,,,
train36762,,,,0,1,1,0,1,0,,,
train36763,,,,1,0,1,0,1,0,,,
train36764,,,,1,0,0,1,1,0,,,
train36765,,,,1,0,0,1,1,0,,,
train36766,,,,0,1,0,1,1,0,,,
train36767,,,,0,1,1,0,1,0,,,
train36768,,,,0,1,0,1,0,1,,,
train36769,,,,0,1,0,1,0,1,,,
train36770,,,,0,1,0,1,0,1,,,
train36771,,,,0,1,1,0,0,1,,,
train36772,,,,0,1,0,1,0,1,,,
train36773,,,,0,1,0,1,0,1,,,
train36774,,,,0,1,0,1,0,1,,,
train36775,,,,0,1,0,1,1,0,,,
train36776,,,,0,1,1,0,0,1,,,
train36777,,,,0,1,1,0,0,1,,,
train36778,,,,0,1,1,0,0,1,,,
train36779,,,,0,1,1,0,0,1,,,
train36780,,,,0,1,0,1,1,0,,,
train36781,,,,0,1,0,1,1,0,,,
train36782,,,,0,1,0,1,1,0,,,
train36783,,,,0,1,0,1,1,0,,,
train36784,,,,0,1,0,1,1,0,,,
train36785,,,,1,0,0,1,1,0,,,
train36786,,,,1,0,0,1,1,0,,,
train36787,,,,1,0,0,1,1,0,,,
train36788,,,,0,1,0,1,0,1,,,
train36789,,,,0,1,1,0,0,1,,,
train36790,,,,0,1,1,0,0,1,,,
train36791,,,,0,1,1,0,0,1,,,
train36792,,,,1,0,1,0,1,0,,,
train36793,,,,1,0,1,0,1,0,,,
train36794,,,,1,0,1,0,1,0,,,
train36795,,,,1,0,1,0,1,0,,,
train36796,,,,0,1,1,0,1,0,,,
train36797,,,,0,1,1,0,1,0,,,
train36798,,,,0,1,1,0,1,0,,,
train36799,,,,0,1,1,0,1,0,,,
train36800,,,,0,1,0,1,0,1,,,
train36801,,,,0,1,1,0,0,1,,,
train36802,,,,0,1,1,0,0,1,,,
train36803,,,,0,1,1,0,0,1,,,
train36804,,,,0,1,0,1,0,1,,,
train36805,,,,0,1,0,1,0,1,,,
train36806,,,,0,1,0,1,1,0,,,
train36807,,,,0,1,0,1,1,0,,,
train36808,,,,1,0,0,1,1,0,,,
train36809,,,,1,0,0,1,1,0,,,
train36810,,,,1,0,0,1,1,0,,,
train36811,,,,1,0,0,1,1,0,,,
train36812,,,,0,1,1,0,1,0,,,
train36813,,,,0,1,1,0,1,0,,,
train36814,,,,0,1,1,0,1,0,,,
train36815,,,,0,1,1,0,1,0,,,
train36816,,,,1,0,1,0,1,0,,,
train36817,,,,1,0,1,0,1,0,,,
train36818,,,,1,0,1,0,1,0,,,
train36819,,,,1,0,1,0,1,0,,,
train36820,,,,1,0,1,0,0,1,,,
train36821,,,,1,0,1,0,1,0,,,
train36822,,,,1,0,1,0,1,0,,,
train36823,,,,1,0,1,0,1,0,,,
train36824,,,,0,1,0,1,0,1,,,
train36825,,,,0,1,0,1,0,1,,,
train36826,,,,0,1,0,1,0,1,,,
train36827,,,,0,1,0,1,0,1,,,
train36828,,,,1,0,0,1,0,1,,,
train36829,,,,1,0,0,1,0,1,,,
train36830,,,,1,0,0,1,0,1,,,
train36831,,,,1,0,0,1,0,1,,,
train36832,,,,1,0,0,1,0,1,,,
train36833,,,,1,0,0,1,0,1,,,
train36834,,,,1,0,0,1,1,0,,,
train36835,,,,1,0,0,1,1,0,,,
train36836,,,,0,1,0,1,0,1,,,
train36837,,,,0,1,0,1,0,1,,,
train36838,,,,0,1,1,0,0,1,,,
train36839,,,,0,1,1,0,0,1,,,
train36840,,,,0,1,0,1,0,1,,,
train36841,,,,1,0,0,1,1,0,,,
train36842,,,,1,0,0,1,1,0,,,
train36843,,,,1,0,1,0,1,0,,,
train36844,,,,0,1,0,1,0,1,,,
train36845,,,,0,1,0,1,0,1,,,
train36846,,,,0,1,1,0,0,1,,,
train36847,,,,0,1,1,0,1,0,,,
train36848,,,,0,1,0,1,0,1,,,
train36849,,,,0,1,0,1,0,1,,,
train36850,,,,0,1,0,1,0,1,,,
train36851,,,,0,1,0,1,0,1,,,
train36852,,,,0,1,0,1,1,0,,,
train36853,,,,0,1,0,1,1,0,,,
train36854,,,,0,1,0,1,1,0,,,
train36855,,,,0,1,0,1,1,0,,,
train36856,,,,0,1,1,0,1,0,,,
train36857,,,,1,0,1,0,1,0,,,
train36858,,,,1,0,1,0,1,0,,,
train36859,,,,1,0,1,0,1,0,,,
train36860,,,,1,0,1,0,1,0,,,
train36861,,,,1,0,1,0,1,0,,,
train36862,,,,1,0,1,0,1,0,,,
train36863,,,,1,0,1,0,1,0,,,
train36864,,,,1,0,1,0,1,0,,,
train36865,,,,1,0,1,0,1,0,,,
train36866,,,,1,0,1,0,1,0,,,
train36867,,,,1,0,1,0,1,0,,,
train36868,,,,1,0,1,0,1,0,,,
train36869,,,,1,0,1,0,1,0,,,
train36870,,,,1,0,1,0,1,0,,,
train36871,,,,1,0,1,0,1,0,,,
train36872,,,,0,1,0,1,1,0,,,
train36873,,,,0,1,0,1,1,0,,,
train36874,,,,1,0,0,1,1,0,,,
train36875,,,,1,0,0,1,1,0,,,
train36876,,,,0,1,1,0,0,1,,,
train36877,,,,0,1,1,0,0,1,,,
train36878,,,,0,1,1,0,0,1,,,
train36879,,,,0,1,1,0,0,1,,,
train36880,,,,0,1,0,1,0,1,,,
train36881,,,,0,1,0,1,0,1,,,
train36882,,,,1,0,0,1,0,1,,,
train36883,,,,1,0,0,1,0,1,,,
train36884,,,,0,1,0,1,0,1,,,
train36885,,,,0,1,0,1,0,1,,,
train36886,,,,0,1,0,1,1,0,,,
train36887,,,,0,1,0,1,1,0,,,
train36888,,,,0,1,0,1,1,0,,,
train36889,,,,0,1,0,1,1,0,,,
train36890,,,,0,1,0,1,1,0,,,
train36891,,,,0,1,0,1,1,0,,,
train36892,,,,0,1,1,0,1,0,,,
train36893,,,,0,1,1,0,1,0,,,
train36894,,,,0,1,1,0,1,0,,,
train36895,,,,0,1,1,0,1,0,,,
train36896,,,,0,1,0,1,0,1,,,
train36897,,,,0,1,0,1,0,1,,,
train36898,,,,0,1,0,1,0,1,,,
train36899,,,,0,1,0,1,0,1,,,
train36900,,,,0,1,0,1,0,1,,,
train36901,,,,0,1,0,1,0,1,,,
train36902,,,,0,1,0,1,0,1,,,
train36903,,,,0,1,0,1,1,0,,,
train36904,,,,1,0,1,0,1,0,,,
train36905,,,,1,0,1,0,1,0,,,
train36906,,,,1,0,1,0,1,0,,,
train36907,,,,1,0,1,0,1,0,,,
train36908,,,,1,0,1,0,1,0,,,
train36909,,,,1,0,1,0,1,0,,,
train36910,,,,1,0,1,0,1,0,,,
train36911,,,,1,0,1,0,1,0,,,
train36912,,,,0,1,0,1,0,1,,,
train36913,,,,0,1,0,1,0,1,,,
train36914,,,,0,1,0,1,0,1,,,
train36915,,,,0,1,0,1,0,1,,,
train36916,,,,1,0,0,1,0,1,,,
train36917,,,,1,0,0,1,0,1,,,
train36918,,,,1,0,0,1,0,1,,,
train36919,,,,1,0,0,1,0,1,,,
train36920,,,,0,1,1,0,1,0,,,
train36921,,,,0,1,1,0,1,0,,,
train36922,,,,0,1,1,0,1,0,,,
train36923,,,,0,1,1,0,1,0,,,
train36924,,,,1,0,1,0,1,0,,,
train36925,,,,1,0,1,0,1,0,,,
train36926,,,,1,0,1,0,1,0,,,
train36927,,,,1,0,1,0,1,0,,,
train36928,,,,0,1,0,1,0,1,,,
train36929,,,,0,1,0,1,0,1,,,
train36930,,,,0,1,0,1,0,1,,,
train36931,,,,0,1,1,0,0,1,,,
train36932,,,,0,1,0,1,1,0,,,
train36933,,,,0,1,0,1,1,0,,,
train36934,,,,0,1,0,1,1,0,,,
train36935,,,,1,0,0,1,1,0,,,
train36936,,,,0,1,1,0,1,0,,,
train36937,,,,0,1,1,0,1,0,,,
train36938,,,,0,1,1,0,1,0,,,
train36939,,,,0,1,1,0,1,0,,,
train36940,,,,0,1,0,1,1,0,,,
train36941,,,,0,1,0,1,1,0,,,
train36942,,,,0,1,0,1,1,0,,,
train36943,,,,0,1,0,1,1,0,,,
train36944,,,,0,1,0,1,0,1,,,
train36945,,,,0,1,0,1,1,0,,,
train36946,,,,0,1,0,1,1,0,,,
train36947,,,,0,1,0,1,1,0,,,
train36948,,,,0,1,0,1,0,1,,,
train36949,,,,0,1,0,1,0,1,,,
train36950,,,,0,1,0,1,0,1,,,
train36951,,,,0,1,0,1,0,1,,,
train36952,,,,0,1,0,1,0,1,,,
train36953,,,,0,1,0,1,0,1,,,
train36954,,,,0,1,0,1,1,0,,,
train36955,,,,0,1,0,1,1,0,,,
train36956,,,,0,1,0,1,0,1,,,
train36957,,,,0,1,0,1,0,1,,,
train36958,,,,0,1,1,0,1,0,,,
train36959,,,,0,1,1,0,1,0,,,
train36960,,,,0,1,0,1,0,1,,,
train36961,,,,0,1,1,0,0,1,,,
train36962,,,,0,1,1,0,0,1,,,
train36963,,,,1,0,1,0,0,1,,,
train36964,,,,0,1,0,1,0,1,,,
train36965,,,,1,0,0,1,0,1,,,
train36966,,,,1,0,0,1,0,1,,,
train36967,,,,1,0,0,1,1,0,,,
train36968,,,,0,1,0,1,0,1,,,
train36969,,,,0,1,0,1,0,1,,,
train36970,,,,0,1,0,1,1,0,,,
train36971,,,,0,1,0,1,1,0,,,
train36972,,,,0,1,0,1,0,1,,,
train36973,,,,0,1,0,1,0,1,,,
train36974,,,,0,1,0,1,0,1,,,
train36975,,,,0,1,0,1,0,1,,,
train36976,,,,0,1,0,1,0,1,,,
train36977,,,,0,1,1,0,0,1,,,
train36978,,,,0,1,1,0,0,1,,,
train36979,,,,0,1,1,0,0,1,,,
train36980,,,,0,1,0,1,0,1,,,
train36981,,,,0,1,0,1,1,0,,,
train36982,,,,0,1,0,1,1,0,,,
train36983,,,,0,1,0,1,1,0,,,
train36984,,,,1,0,0,1,0,1,,,
train36985,,,,1,0,0,1,0,1,,,
train36986,,,,1,0,0,1,1,0,,,
train36987,,,,1,0,0,1,1,0,,,
train36988,,,,0,1,1,0,0,1,,,
train36989,,,,0,1,1,0,0,1,,,
train36990,,,,0,1,1,0,0,1,,,
train36991,,,,0,1,1,0,0,1,,,
train36992,,,,0,1,0,1,0,1,,,
train36993,,,,0,1,0,1,0,1,,,
train36994,,,,0,1,0,1,0,1,,,
train36995,,,,0,1,0,1,0,1,,,
train36996,,,,0,1,0,1,0,1,,,
train36997,,,,0,1,0,1,1,0,,,
train36998,,,,0,1,0,1,1,0,,,
train36999,,,,0,1,0,1,1,0,,,
train37000,,,,0,1,1,0,0,1,,,
train37001,,,,0,1,1,0,0,1,,,
train37002,,,,0,1,1,0,0,1,,,
train37003,,,,0,1,1,0,0,1,,,
